Date,L Income,L 2030,L 2035,L 2040,L 2045,L 2050,L 2055,L 2060,L 2065,L 2070,L 2075,G Fund,F Fund,C Fund,S Fund,I Fund
2007-11-14,13.4100,17.4100,,18.2600,,,,,,,,12.2100,11.7500,16.5400,19.9400,25.0500
2007-11-13,13.4200,17.4800,,18.3500,,,,,,,,12.2100,11.7500,16.6600,20.0400,25.1900
2007-11-09,13.3800,17.3000,,18.1300,,,,,,,,12.2000,11.7600,16.3400,19.8300,24.9300
2007-11-08,13.4200,17.4900,,18.3700,,,,,,,,12.2000,11.7400,16.5800,20.1000,25.4500
2007-11-07,13.4100,17.4700,,18.3300,,,,,,,,12.2000,11.7200,16.5900,20.0400,25.2900
2007-11-06,13.4800,17.8000,,18.7300,,,,,,,,12.2000,11.7200,17.0800,20.5600,25.8200
2007-11-05,13.4500,17.6300,,18.5300,,,,,,,,12.1900,11.7400,16.8800,20.3100,25.4400
2007-11-02,13.4600,17.7300,,18.6500,,,,,,,,12.1900,11.7700,16.9600,20.5000,25.6900
2007-11-01,13.4500,17.7000,,18.6200,,,,,,,,12.1900,11.7400,16.9500,20.4800,25.5900
2007-10-31,13.5200,18.0500,,19.0300,,,,,,,,12.1900,11.6800,17.4000,21.0600,26.3100
2007-10-30,13.4900,17.8800,,18.8300,,,,,,,,12.1900,11.7300,17.1900,20.7600,25.9300
2007-10-29,13.5000,17.9500,,18.9200,,,,,,,,12.1800,11.7300,17.3000,20.9000,26.0200
2007-10-26,13.4900,17.9000,,18.8500,,,,,,,,12.1800,11.7300,17.2400,20.8300,25.8800
2007-10-25,13.4500,17.7000,,18.6100,,,,,,,,12.1800,11.7400,17.0000,20.5600,25.3500
2007-10-24,13.4500,17.7100,,18.6300,,,,,,,,12.1800,11.7500,17.0200,20.6600,25.3200
2007-10-23,13.4500,17.7500,,18.6700,,,,,,,,12.1800,11.7100,17.0600,20.7400,25.4000
2007-10-22,13.4200,17.6100,,18.5000,,,,,,,,12.1700,11.7100,16.9100,20.5500,25.0000
2007-10-19,13.4100,17.5700,,18.4700,,,,,,,,12.1700,11.7100,16.8500,20.3900,25.1300
2007-10-18,13.4700,17.8700,,18.8200,,,,,,,,12.1700,11.6600,17.2900,20.9400,25.5800
2007-10-17,13.4700,17.8600,,18.8100,,,,,,,,12.1700,11.6400,17.3000,20.9300,25.4900
2007-10-16,13.4600,17.8200,,18.7600,,,,,,,,12.1600,11.5900,17.2700,20.8900,25.3900
2007-10-15,13.4800,17.9300,,18.9000,,,,,,,,12.1600,11.5800,17.3900,21.0400,25.7400
2007-10-12,13.4900,18.0300,,19.0100,,,,,,,,12.1600,11.5700,17.5300,21.2500,25.8400
2007-10-11,13.4800,17.9700,,18.9400,,,,,,,,12.1600,11.5800,17.4500,21.1200,25.7400
2007-10-10,13.4900,18.0200,,19.0000,,,,,,,,12.1600,11.5800,17.5400,21.2900,25.7000
2007-10-09,13.4900,18.0300,,19.0100,,,,,,,,12.1500,11.5700,17.5700,21.2700,25.7300
2007-10-05,13.4700,17.9600,,18.9300,,,,,,,,12.1500,11.5700,17.4800,21.1800,25.5800
2007-10-04,13.4500,17.8400,,18.7800,,,,,,,,12.1500,11.6300,17.3100,20.8600,25.4000
2007-10-03,13.4400,17.7900,,18.7300,,,,,,,,12.1400,11.6100,17.2800,20.8100,25.2800
2007-10-02,13.4500,17.8500,,18.8000,,,,,,,,12.1400,11.6100,17.3500,20.9300,25.3900
2007-10-01,13.4500,17.8600,,18.8100,,,,,,,,12.1400,11.5900,17.3600,20.8200,25.5200
2007-09-28,13.4100,17.6800,,18.5900,,,,,,,,12.1400,11.5800,17.1300,20.4800,25.1800
2007-09-27,13.4100,17.6900,,18.6100,,,,,,,,12.1400,11.5800,17.1800,20.5700,25.0500
2007-09-26,13.3900,17.5900,,18.4800,,,,,,,,12.1300,11.5500,17.1100,20.4200,24.7100
2007-09-25,13.3700,17.5200,,18.4000,,,,,,,,12.1300,11.5500,17.0200,20.2800,24.6200
2007-09-24,13.3700,17.5300,,18.4200,,,,,,,,12.1300,11.5500,17.0200,20.3100,24.6600
2007-09-21,13.3800,17.5700,,18.4600,,,,,,,,12.1300,11.5400,17.1100,20.4400,24.6100
2007-09-20,13.3600,17.5100,,18.3900,,,,,,,,12.1300,11.5100,17.0300,20.3700,24.4800
2007-09-19,13.3800,17.5700,,18.4700,,,,,,,,12.1200,11.5900,17.1400,20.5000,24.4600
2007-09-18,13.3600,17.4800,,18.3600,,,,,,,,12.1200,11.5900,17.0400,20.3400,24.2300
2007-09-17,13.2800,17.1100,,17.9200,,,,,,,,12.1200,11.5700,16.5600,19.7400,23.5600
2007-09-14,13.2900,17.2000,,18.0300,,,,,,,,12.1200,11.5600,16.6400,19.9100,23.8300
2007-09-13,13.2900,17.2000,,18.0300,,,,,,,,12.1100,11.5500,16.6400,19.8300,23.9100
2007-09-12,13.2700,17.1300,,17.9400,,,,,,,,12.1100,11.5900,16.5000,19.7500,23.8300
2007-09-11,13.2700,17.1200,,17.9300,,,,,,,,12.1100,11.6100,16.4900,19.7800,23.7200
2007-09-10,13.2400,16.9500,,17.7300,,,,,,,,12.1100,11.6400,16.2700,19.5300,23.3800
2007-09-07,13.2400,17.0100,,17.8000,,,,,,,,12.1100,11.6100,16.2900,19.6800,23.6100
2007-09-06,13.2800,17.1900,,18.0100,,,,,,,,12.1000,11.5400,16.5700,20.0200,23.8400
2007-09-05,13.2600,17.1300,,17.9500,,,,,,,,12.1000,11.5500,16.5000,19.9500,23.7200
2007-09-04,13.2900,17.2800,,18.1200,,,,,,,,12.1000,11.4900,16.6800,20.1300,24.1100
2007-08-31,13.2600,17.1500,,17.9700,,,,,,,,12.0900,11.4900,16.5100,19.8900,23.9000
2007-08-30,13.2200,16.9900,,17.7800,,,,,,,,12.0900,11.5100,16.3300,19.6200,23.5300
2007-08-29,13.2300,17.0300,,17.8300,,,,,,,,12.0900,11.4900,16.3900,19.6800,23.6000
2007-08-28,13.1700,16.7500,,17.5000,,,,,,,,12.0900,11.5100,16.0400,19.2600,23.0600
2007-08-27,13.2300,17.0400,,17.8500,,,,,,,,12.0900,11.4800,16.4200,19.7200,23.6300
2007-08-24,13.2500,17.1400,,17.9600,,,,,,,,12.0800,11.4700,16.5600,19.9200,23.7700
2007-08-23,13.2100,16.9800,,17.7800,,,,,,,,12.0800,11.4500,16.3700,19.6600,23.4400
2007-08-22,13.2100,16.9800,,17.7800,,,,,,,,12.0800,11.4500,16.3900,19.7700,23.3100
2007-08-21,13.1700,16.8100,,17.5700,,,,,,,,12.0800,11.4600,16.2000,19.5000,22.8700
2007-08-20,13.1600,16.7700,,17.5200,,,,,,,,12.0800,11.4300,16.1800,19.4400,22.7400
2007-08-17,13.1600,16.7600,,17.5000,,,,,,,,12.0700,11.4100,16.1900,19.3600,22.7300
2007-08-16,13.1000,16.5100,,17.2200,,,,,,,,12.0700,11.4200,15.8000,18.9100,22.4800
2007-08-15,13.1000,16.5000,,17.2100,,,,,,,,12.0700,11.3800,15.7500,18.8100,22.6800
2007-08-14,13.1400,16.7000,,17.4400,,,,,,,,12.0700,11.3800,15.9600,19.1500,23.1300
2007-08-13,13.1800,16.9200,,17.7100,,,,,,,,12.0700,11.3700,16.2600,19.5300,23.5600
2007-08-10,13.1700,16.8800,,17.6600,,,,,,,,12.0600,11.3700,16.2600,19.5700,23.2800
2007-08-09,13.1800,16.9400,,17.7300,,,,,,,,12.0600,11.3700,16.2600,19.5600,23.6900
